provnum,STATE,overall_rating,survey_rating,quality_rating,staffing_rating,WEIGHTED_ALL_CYCLES_SCORE,SFF
495202,VA,5,5,2,2,2,N
495203,VA,2,1,3,4,172.333,N
495204,VA,1,1,4,3,104.333,N
495205,VA,5,3,5,5,40,N
495206,VA,1,1,4,3,147,N
495207,VA,3,4,2,1,29.333,N
495209,VA,5,5,3,4,15.333,N
495210,VA,2,2,2,2,58.667,N
495211,VA,5,4,5,5,31.333,N
495213,VA,4,4,2,4,28.667,N
495214,VA,5,5,2,,4.667,N
495215,VA,2,1,4,4,122.167,N
495216,VA,3,4,4,1,29.333,N
495217,VA,3,2,5,3,70,N
495218,VA,1,1,2,3,108.333,N
495220,VA,3,3,3,2,39.333,N
495221,VA,5,5,3,5,16.667,N
495225,VA,5,5,2,,11.333,N
495226,VA,2,2,5,1,58.667,N
495227,VA,4,3,5,3,44,N
495230,VA,2,3,3,1,46,N
495232,VA,4,4,4,3,25.333,N
495233,VA,1,1,3,3,163.833,N
495234,VA,2,3,1,2,52,N
495235,VA,1,1,3,1,286.333,N
495236,VA,2,1,5,1,150.333,N
495237,VA,1,3,1,1,41.333,N
495240,VA,1,1,1,1,334.167,N
495241,VA,2,3,2,1,52,N
495242,VA,5,4,5,2,30.667,N
495243,VA,1,2,1,3,73,N
495244,VA,2,2,4,2,52,N
495245,VA,5,4,4,5,21.333,N
495246,VA,3,2,3,4,72.667,N
495247,VA,4,3,2,4,40.667,N
495248,VA,4,2,5,4,58.667,N
495249,VA,1,2,3,1,66.667,N
495250,VA,1,2,1,1,62,N
495252,VA,1,1,1,1,131,N
495253,VA,1,2,1,2,79,N
495254,VA,2,1,5,5,106.833,N
495255,VA,1,1,2,3,181.667,N
495256,VA,2,2,1,4,76.667,N
495257,VA,4,3,5,2,51,N
495258,VA,1,1,1,3,90.667,N
495259,VA,2,4,1,1,21.333,N
495260,VA,2,1,4,4,101.333,N
495261,VA,4,4,4,2,26,N
495262,VA,4,4,2,3,24.667,N
495264,VA,3,3,3,2,40,N
495266,VA,4,3,5,3,46,N
495267,VA,1,1,3,3,96,N
495268,VA,1,2,2,1,76.667,N
495269,VA,4,4,2,4,24,N
495270,VA,4,4,2,3,24,N
495272,VA,1,1,2,2,100,N
495273,VA,1,2,3,1,72.333,N
495274,VA,4,4,3,2,19.333,N
495275,VA,5,4,4,5,29.333,N
495276,VA,2,2,2,3,67,N
495277,VA,1,2,1,3,58.333,N
495279,VA,1,1,2,3,186.667,N
495280,VA,5,4,5,4,31.333,N
495281,VA,1,1,1,3,83.333,N
495282,VA,2,2,4,3,68,N
495283,VA,3,3,5,1,46.667,N
495286,VA,3,3,3,2,44.667,N
495287,VA,1,1,2,3,84,N
495288,VA,4,3,3,4,39.333,N
495291,VA,3,2,2,4,77.333,N
495293,VA,3,4,2,1,19.333,N
495294,VA,5,5,2,3,8.667,N
495295,VA,3,3,4,2,36,N
495296,VA,4,4,4,3,26.667,N
495297,VA,2,2,3,3,57.333,N
495299,VA,1,1,1,1,89.333,N
495300,VA,1,1,4,1,116.167,N
495301,VA,3,4,4,1,30,N
495302,VA,1,2,2,1,74,N
495303,VA,3,3,3,3,33.333,N
495305,VA,3,4,2,1,28.667,N
495306,VA,4,4,3,3,22.667,N
495308,VA,4,4,4,2,30.667,N
495309,VA,2,2,4,3,74.667,N
495311,VA,5,3,5,4,53.333,N
495312,VA,5,4,3,5,20,N
495315,VA,1,2,1,3,64.667,N
495316,VA,4,3,3,4,48,N
495317,VA,2,3,4,1,40,N
495318,VA,2,2,2,2,61.333,N
495319,VA,5,4,5,5,27.667,N
495320,VA,4,4,4,2,25.333,N
495321,VA,3,4,2,1,26.667,N
495323,VA,3,4,4,1,24.667,N
495324,VA,5,5,5,3,16,N
495325,VA,1,1,2,1,98.667,N
495326,VA,4,4,4,3,20.667,N
495327,VA,1,1,2,1,151,N
495328,VA,5,4,5,2,23.333,N
495330,VA,1,1,2,3,155.333,N
495331,VA,4,4,2,2,31.333,N
495332,VA,4,3,4,5,32,N
495333,VA,5,5,4,4,14.667,N
495334,VA,4,3,2,4,48.333,N
495336,VA,1,1,1,4,133.333,N
495337,VA,2,2,2,3,76.333,N
495338,VA,2,3,2,1,39.333,N
495339,VA,5,5,4,3,14.667,N
495340,VA,3,3,4,3,33.333,N
495342,VA,4,4,2,2,30.667,N
495343,VA,4,4,3,3,28.667,N
495344,VA,2,2,3,3,66.333,N
495345,VA,1,2,1,2,71.333,N
495346,VA,5,4,5,5,21.333,N
495347,VA,1,1,4,1,171.667,N
495348,VA,3,4,4,1,25.333,N
495349,VA,1,2,2,1,78.667,N
495350,VA,2,3,1,3,36,N
495352,VA,3,3,2,3,38.667,N
495353,VA,1,1,3,1,93.333,N
495354,VA,5,3,5,5,31.333,N
495355,VA,2,2,2,2,81.333,N
495356,VA,2,3,1,3,49.333,N
495357,VA,3,3,4,2,38.667,N
495358,VA,3,2,3,4,80,N
495359,VA,2,2,4,3,64,N
495360,VA,2,3,1,2,42,N
495361,VA,1,1,2,3,132.667,N
495362,VA,1,1,1,1,241.333,N
495363,VA,5,4,5,2,30,N
495364,VA,3,2,4,5,52,N
495365,VA,3,3,3,2,40.667,N
495366,VA,4,3,2,5,32,N
495367,VA,2,2,3,3,62.667,N
495368,VA,4,4,4,4,24,N
495369,VA,3,2,2,4,66,N
495370,VA,4,3,3,5,40.333,N
495371,VA,3,3,2,2,36,N
495372,VA,4,3,5,2,34.667,N
495373,VA,4,4,3,4,22,N
495374,VA,3,3,1,4,40,N
495375,VA,1,1,3,1,207.833,N
495377,VA,2,2,3,3,54,N
495378,VA,4,4,4,3,17.333,N
495379,VA,4,4,3,3,27.333,N
495380,VA,3,3,3,2,49.333,N
495381,VA,5,5,4,3,12,N
495383,VA,4,4,2,4,24.667,N
495384,VA,3,3,2,2,36,N
495385,VA,5,3,5,4,42.667,N
495386,VA,4,4,3,4,26.667,N
495387,VA,5,4,5,4,22.667,N
495388,VA,2,1,4,4,108,N
495389,VA,2,2,4,2,66,N
495390,VA,5,3,5,4,44,N
495391,VA,2,2,5,1,60,N
495392,VA,2,3,1,3,48.667,N
495393,VA,4,3,3,4,32.667,N
495394,VA,3,3,3,3,48,N
495395,VA,5,4,5,5,28.667,N
495396,VA,2,3,2,1,44,N
495397,VA,4,4,2,4,17.333,N
495398,VA,1,1,3,2,92,N
495399,VA,3,2,5,2,61.333,N
495400,VA,5,4,4,5,28,N
495401,VA,5,4,5,2,24.667,N
495402,VA,5,5,4,5,14.667,N
495403,VA,5,4,5,4,18.667,N
495404,VA,5,5,5,4,6.667,N
495405,VA,5,5,3,5,8,N
495406,VA,4,4,2,4,20,N
495407,VA,2,1,5,1,91.333,N
495408,VA,5,5,2,4,15.333,N
495409,VA,1,2,1,2,60.667,N
495410,VA,5,4,5,4,24,N
495411,VA,2,2,4,3,78,N
495412,VA,3,3,2,2,34,N
495413,VA,2,1,5,2,159.333,N
495414,VA,4,4,4,,22,N
495415,VA,4,3,2,5,43.333,N
495416,VA,4,3,4,4,34.667,N
495417,VA,1,2,1,2,78.4,N
495418,VA,4,4,2,4,28.8,N
495419,VA,,,,,0,N
495420,VA,,,,,0,N
495421,VA,,,,,0,N
495422,VA,,,,,0,N
49A007,VA,4,3,4,4,47.333,N
49A022,VA,5,5,5,5,4,N
49A043,VA,,,,,0,N
490000,VA,5,5,5,2,3.333,N
4.9E+051,VA,5,3,5,4,52,N
4.9E+076,VA,4,2,5,4,51.333,N
4.9E+077,VA,5,5,4,4,10.667,N
4.9E+085,VA,2,2,4,2,76.667,N
4.9E+132,VA,4,4,1,5,20,N
4.9E+152,VA,3,2,3,4,58,N
4.9E+186,VA,4,4,2,3,24.667,N
4.9E+216,VA,5,4,5,2,18.667,N
4.9E+257,VA,4,4,5,1,24,N
505004,WA,5,5,5,4,22.667,N
505009,WA,4,2,5,5,91.167,N
505010,WA,2,2,2,3,73.167,N
505016,WA,2,1,4,4,128,N
505017,WA,4,2,5,4,80,N
505024,WA,1,1,4,3,112,N
505027,WA,5,5,5,5,17.333,N
505033,WA,5,4,5,5,34.667,N
505042,WA,1,1,2,3,110.667,N
505059,WA,5,4,5,5,25.333,N
505069,WA,3,2,4,5,72.667,N
505070,WA,3,2,4,5,76,N
505074,WA,5,4,5,3,31.333,N
505075,WA,5,3,5,4,69.333,N
505080,WA,1,1,1,2,219.667,N
505081,WA,5,3,5,4,47.333,N
505085,WA,4,4,3,2,35.333,N
505086,WA,5,3,5,5,65.333,N
505092,WA,2,1,2,4,127.333,N
505093,WA,4,4,4,4,38.667,N
505096,WA,3,2,4,4,75.333,N
505098,WA,3,2,2,5,96,N
505099,WA,2,2,1,4,64,N
505114,WA,1,1,4,3,163.333,N
505123,WA,3,2,4,4,105.333,N
505126,WA,5,4,5,3,30.667,N
505128,WA,2,2,4,3,74.667,N
505140,WA,4,4,4,3,40,N
505151,WA,3,2,4,4,97,N
505154,WA,2,2,3,3,77.333,N
505181,WA,5,3,5,4,50.667,N
505182,WA,5,4,4,5,24.667,N
505183,WA,5,4,5,4,35.333,N
505185,WA,3,2,5,2,101.667,N
505188,WA,4,2,5,4,94,N
505195,WA,2,2,4,3,87.333,N
505202,WA,1,1,2,3,106.667,N
505204,WA,4,3,5,3,54,N
505206,WA,2,1,5,3,104,N
505210,WA,3,2,5,3,72,N
505211,WA,5,5,4,3,20.667,N
505214,WA,1,1,1,2,132,N
505216,WA,1,1,3,3,143.333,N
505217,WA,5,4,4,5,38,N
505223,WA,2,1,4,4,274.333,Y
505226,WA,4,3,2,4,69.333,N
505230,WA,1,1,2,2,110.333,N
505232,WA,4,3,3,4,44.667,N
505236,WA,2,1,3,4,156.667,N
505239,WA,3,2,2,4,84.667,N
505240,WA,4,3,5,3,65.333,N
505243,WA,2,1,5,4,228.333,N
505246,WA,5,3,5,4,48.667,N
505251,WA,3,3,3,3,62,N
505252,WA,5,5,5,4,14.667,N
505254,WA,4,3,2,4,52.667,N
505255,WA,5,4,5,5,26,N
505257,WA,3,2,3,4,98.167,N
505260,WA,4,4,1,5,26,N
505261,WA,3,4,1,4,38.667,N
505262,WA,4,4,4,3,31.333,N
505263,WA,2,2,4,2,79.333,N
505264,WA,1,1,2,3,126.667,N
505265,WA,2,2,2,3,95,N
505269,WA,2,1,4,4,218.667,N
505270,WA,5,4,5,5,24,N
505272,WA,2,1,5,4,209.667,N
505273,WA,5,5,5,4,6.667,N
505275,WA,3,3,2,3,64,N
505276,WA,5,4,5,4,24,N
505278,WA,3,2,4,4,97.333,N
505280,WA,3,2,3,4,89.333,N
505282,WA,4,3,3,5,44,N
505283,WA,3,2,3,4,74,N
505288,WA,4,4,3,3,25.333,N
505289,WA,5,4,5,3,34.667,N
505290,WA,2,1,5,5,126.667,N
505291,WA,4,3,4,5,68.667,N
505294,WA,2,1,5,4,169.333,N
505296,WA,2,1,3,4,134.667,N
505299,WA,1,1,4,3,397.333,N
505303,WA,5,4,5,3,24.667,N
505304,WA,2,1,4,5,751,N
505306,WA,2,1,5,,141.333,N
505309,WA,1,1,2,2,210.167,N
505311,WA,4,3,4,4,43.333,N
505313,WA,2,1,4,4,116,N
505315,WA,2,2,3,2,69.333,N
505318,WA,1,1,3,3,116.333,N
505319,WA,3,3,4,3,58.667,N
505320,WA,4,3,5,3,48,N
505322,WA,4,3,5,3,56.667,N
505324,WA,5,4,5,4,35.333,N
505325,WA,5,5,5,5,23.333,N
505326,WA,4,3,4,4,64.667,N
505327,WA,2,1,3,5,116.667,N
505329,WA,4,4,4,3,25.333,N
505331,WA,1,1,1,5,371.333,N
505332,WA,1,1,4,3,143.167,N
505334,WA,5,4,5,4,27.333,N
505338,WA,1,1,3,2,132.667,N
505339,WA,2,1,2,4,114,N
505341,WA,3,2,5,3,75.5,N
505344,WA,3,2,5,3,66,N
505346,WA,4,3,2,4,46,N
505347,WA,1,1,3,2,115.333,N
505348,WA,3,2,4,4,92.333,N
505349,WA,5,4,5,4,38.667,N
505350,WA,3,2,4,4,83.333,N
505351,WA,4,4,2,3,28,N
505354,WA,5,3,5,4,65.333,N
505355,WA,2,1,5,4,120,N
505358,WA,3,2,4,5,87.667,N
505361,WA,3,3,4,2,58,N
505362,WA,2,1,3,4,167.333,N
505367,WA,4,3,4,4,45.333,N
505369,WA,5,3,5,4,44,N
505371,WA,2,1,5,,218.667,N
505372,WA,5,5,3,5,16.667,N
505373,WA,1,1,3,3,220.333,N
505376,WA,4,3,4,5,66.667,N
505377,WA,3,2,4,5,78.667,N
505378,WA,5,3,5,4,58.667,N
505379,WA,4,4,4,3,32,N
505381,WA,3,2,2,4,78,N
505382,WA,5,5,5,3,16,N
505383,WA,3,3,2,3,43.833,N
505386,WA,4,3,3,4,46.667,N
505387,WA,5,3,5,4,64.667,N
505389,WA,5,5,4,4,15.333,N
505390,WA,2,2,3,3,73.667,N
505393,WA,3,3,4,3,67.333,N
505395,WA,3,2,4,4,97.333,N
505399,WA,4,2,5,4,65.333,N
505400,WA,2,2,4,2,82,N
505401,WA,4,4,4,2,42.667,N
505403,WA,5,5,4,5,22,N
505404,WA,4,3,5,3,68,N
505405,WA,4,3,5,3,45.333,N
505406,WA,4,4,3,4,42.667,N
505407,WA,5,5,5,3,11.333,N
505409,WA,5,5,2,4,17.333,N
505410,WA,4,4,2,4,40.667,N
505411,WA,5,3,5,5,54,N
505412,WA,3,2,2,4,87.667,N
505413,WA,4,3,3,5,50.667,N
505414,WA,3,2,4,4,86.667,N
505415,WA,4,3,5,3,56.5,N
505416,WA,3,2,4,4,97.333,N
505417,WA,5,5,2,4,23.333,N
505418,WA,1,1,1,5,126.667,N
505421,WA,4,3,3,4,48.667,N
505422,WA,5,3,5,4,44,N
505429,WA,2,1,2,4,457.667,N
505430,WA,4,4,2,4,38.667,N
505431,WA,4,4,2,4,42,N
505434,WA,2,1,4,4,328,N
505435,WA,4,2,5,4,90,N
505436,WA,1,1,4,3,104.667,N
505437,WA,5,4,4,5,34,N
505438,WA,5,4,5,4,40,N
505439,WA,2,1,5,4,109.333,N
505441,WA,3,3,1,4,44,N
505442,WA,5,4,4,5,26,N
505452,WA,5,4,5,4,37.333,N
505453,WA,5,4,5,2,31.333,N
505454,WA,4,4,4,4,42.667,N
505455,WA,4,2,5,4,93.333,N
505459,WA,4,3,4,4,63.333,N
505462,WA,5,3,5,5,62.667,N
505463,WA,4,4,4,3,36.667,N
505465,WA,5,4,5,4,37.333,N
505466,WA,5,4,5,5,36.667,N
505467,WA,3,2,3,4,100,N
505469,WA,5,4,3,5,24.667,N
505470,WA,5,5,5,4,12.667,N
505473,WA,2,1,4,4,148.667,N
505474,WA,4,3,3,5,55.333,N
505475,WA,4,3,5,3,50,N
505476,WA,5,5,3,5,22,N
505478,WA,4,3,3,4,44.667,N
505483,WA,3,3,2,3,59.333,N
505484,WA,5,5,3,5,12.667,N
505485,WA,1,1,4,3,105.333,N
505488,WA,1,1,1,4,231.667,N
505489,WA,4,2,5,5,94,N
505491,WA,3,2,5,3,89.333,N
505493,WA,5,4,5,5,35.333,N
505496,WA,2,2,4,3,71.333,N
505498,WA,5,4,5,5,23.333,N
505499,WA,5,5,5,4,18.667,N
505500,WA,4,4,2,4,31.333,N
505503,WA,2,2,4,3,70.667,N
505504,WA,4,2,5,4,92.667,N
505505,WA,4,4,5,1,28.667,N
505507,WA,2,3,1,3,66,N
505508,WA,5,4,3,5,32,N
505509,WA,5,3,5,5,56,N
505510,WA,4,2,5,4,82,N
505511,WA,2,1,5,3,235.5,N
505512,WA,5,3,5,4,43.333,N
505513,WA,4,2,5,4,87.333,N
505514,WA,5,5,3,4,14,N
505515,WA,2,1,4,4,183,N
505516,WA,5,4,5,,28,N
505517,WA,4,3,2,4,57.333,N
505518,WA,5,3,5,5,58.667,N
505519,WA,5,5,3,4,12.667,N
505520,WA,5,4,5,4,40.667,N
505521,WA,2,1,3,5,110.167,N
505522,WA,4,4,4,3,26.667,N
505523,WA,5,5,4,5,12,N
505524,WA,4,3,3,4,60,N
505525,WA,3,2,5,2,70,N
505526,WA,5,5,4,4,2.4,N
505527,WA,,,,,0,N
50A174,WA,5,5,5,5,0.667,N
50A181,WA,5,5,5,5,20,N
50A260,WA,4,3,5,,56,N
50A261,WA,5,4,5,,30,N
50A263,WA,2,2,3,,89.333,N
515001,WV,1,2,2,1,111.333,N
515002,WV,2,2,3,3,99.667,N
515007,WV,4,4,4,3,23.333,N
515012,WV,5,4,5,3,40.667,N
515021,WV,1,1,1,3,277.667,N
515025,WV,3,3,3,,70,N
515028,WV,1,1,4,2,228,N
515029,WV,1,1,1,3,140.667,N
515035,WV,1,1,2,3,559.167,N
515037,WV,4,4,3,4,44,N
515038,WV,5,5,2,3,2.667,N
515039,WV,3,2,5,2,77.333,N
515045,WV,5,4,3,5,28.667,N
515047,WV,2,2,3,3,81.333,N
515049,WV,1,1,2,1,178.167,N
515051,WV,5,4,4,5,32.667,N
515052,WV,2,3,1,3,48.667,N
515053,WV,3,3,2,2,68,N
515055,WV,4,3,2,4,64.667,N
515057,WV,1,1,2,3,153.333,N
515058,WV,2,2,2,3,84.667,N
515060,WV,1,1,1,1,136,N
515061,WV,1,1,1,3,148.333,N
515063,WV,4,4,3,3,36.667,N
515064,WV,1,1,3,3,146,N
515065,WV,1,1,3,2,142.167,N
515066,WV,1,1,2,1,120,Y
515067,WV,3,4,1,3,34,N
515069,WV,2,2,1,4,67.333,N
515070,WV,2,2,4,2,113.333,N
515071,WV,1,1,1,1,216.667,N
515072,WV,4,4,4,3,41.333,N
515074,WV,3,4,1,3,49.333,N
515075,WV,4,3,2,5,64.667,N
515076,WV,3,4,1,3,36.667,N
515077,WV,4,5,1,,16.667,N
515080,WV,3,4,1,3,22.667,N
515081,WV,3,3,4,3,46.667,N
515083,WV,3,4,1,3,28,N
515085,WV,4,4,2,3,40.667,N
515086,WV,2,2,2,3,106.667,N
515087,WV,4,4,2,2,24.667,N
515088,WV,3,3,3,2,46.667,N
515089,WV,3,3,4,3,46.667,N
515099,WV,2,1,3,5,124,N
515100,WV,2,2,3,2,72,N
515102,WV,2,2,3,2,76.667,N
515103,WV,1,2,2,1,73.333,N
515104,WV,4,4,4,3,44,N
515105,WV,3,3,3,2,50,N
515106,WV,1,3,1,1,55.333,N
515107,WV,5,4,5,5,20.5,N
515110,WV,5,5,2,,8,N
515112,WV,5,5,4,5,14,N
515113,WV,2,2,1,5,90,N
515116,WV,2,2,2,3,98.667,N
515117,WV,3,3,2,3,65.333,N
515118,WV,1,2,1,2,120,N
515120,WV,1,1,4,3,178,N
515121,WV,2,2,5,1,77.667,N
515122,WV,2,2,4,2,81.333,N
515123,WV,3,4,1,3,24,N
515124,WV,4,4,3,3,36.667,N
515125,WV,4,4,3,2,31.333,N
515126,WV,3,4,1,,33.333,N
515128,WV,1,2,1,1,86.333,N
515129,WV,2,3,1,3,60.667,N
515130,WV,2,3,1,3,58.667,N
515131,WV,1,1,2,3,216.333,N
515133,WV,3,3,2,3,62,N
515134,WV,3,2,4,4,107.333,N
515137,WV,1,1,1,4,348.167,N
515140,WV,2,3,1,2,60,N
515141,WV,2,2,2,3,76.667,N
515142,WV,2,3,3,1,48,N
515144,WV,3,2,5,3,80.333,N
515146,WV,1,1,4,2,117.333,N
515147,WV,4,4,4,2,33.333,N
515151,WV,3,4,1,4,32.667,N
515152,WV,2,4,1,1,30.667,N
515153,WV,1,3,1,1,52.667,N
515155,WV,1,1,3,3,175.333,N
515156,WV,1,2,3,1,70.667,N
515159,WV,2,2,3,3,84.833,N
515160,WV,3,3,2,2,59.667,N
515162,WV,1,2,1,2,79.333,N
515163,WV,3,3,4,2,56,N
515164,WV,4,3,5,2,45.333,N
515165,WV,5,5,5,1,8,N
515166,WV,4,5,4,1,13.333,N
515167,WV,2,3,1,2,61.333,N
515168,WV,5,5,3,3,17.333,N
515169,WV,1,1,2,3,220,N
515170,WV,1,3,1,1,50,N
515171,WV,4,5,3,1,12.667,N
515173,WV,5,5,2,2,3.333,N
515174,WV,2,1,5,3,156,N
515175,WV,2,4,1,1,43.333,N
515176,WV,4,4,2,3,35.333,N
515177,WV,4,4,2,3,46.667,N
515178,WV,2,2,3,2,74,N
515179,WV,2,2,3,3,91.333,N
515180,WV,2,3,4,1,64.833,N
515181,WV,2,1,3,4,135.5,N
515182,WV,3,4,1,3,41.333,N
515183,WV,4,4,5,1,43.333,N
515184,WV,4,3,3,4,48.667,N
515185,WV,1,1,4,3,363.667,N
515186,WV,2,2,1,4,110,N
515187,WV,1,1,2,3,144,N
515188,WV,5,4,5,4,22,N
515189,WV,2,2,2,2,111.667,N
515190,WV,5,5,2,2,21.333,N
515191,WV,5,4,5,3,24,N
515192,WV,2,2,3,3,90.333,N
515193,WV,5,5,3,4,10,N
515194,WV,,,,,0,N
51A009,WV,3,2,4,4,86,N
51A010,WV,2,4,1,1,40,N
51A013,WV,5,4,5,2,43.333,N
5.1E+035,WV,3,3,2,3,60,N
5.1E+110,WV,3,4,1,4,43.333,N
5.1E+125,WV,4,4,3,4,39.333,N
5.1E+149,WV,1,1,3,3,147.667,N
5.1E+151,WV,5,5,5,5,16.667,N
5.1E+155,WV,2,2,3,,78.667,N
525009,WI,3,2,3,4,74,N
525019,WI,4,3,3,5,46,N
525061,WI,1,1,2,2,93.667,N
525064,WI,5,5,5,4,15.333,N
525069,WI,4,4,3,3,30,N
525072,WI,1,1,3,2,276.167,N
525074,WI,1,1,3,3,425.167,N
525085,WI,4,2,5,4,74.667,N
525088,WI,4,3,3,5,41.333,N
525098,WI,3,2,5,3,58.667,N
525108,WI,2,2,4,3,87.333,N
525114,WI,5,5,4,5,12.667,N
525125,WI,1,1,2,1,173,N
525132,WI,2,1,4,5,92.667,N
525165,WI,2,2,3,3,67.333,N
525172,WI,5,5,5,4,9.333,N
525179,WI,3,3,4,2,46.667,N
525209,WI,3,2,4,4,72,N
525212,WI,4,3,4,4,42,N
525219,WI,2,2,3,3,52.5,N
525232,WI,3,3,4,3,47.333,N
525241,WI,3,2,3,4,51.333,N
525242,WI,2,1,5,3,592.833,N
525262,WI,1,1,4,3,91.333,N
525264,WI,2,1,5,2,143.833,N
525265,WI,4,3,3,4,45.333,N
525266,WI,2,1,5,5,118,N
525270,WI,5,3,5,4,44,N
525271,WI,5,3,5,4,36,N
525273,WI,2,1,5,4,231,Y
525274,WI,5,4,5,3,21.333,N
525276,WI,3,2,4,5,53.333,N
525279,WI,2,1,3,4,145.667,N
525281,WI,1,1,2,1,101.333,N
525282,WI,4,4,4,4,16,N
525286,WI,5,3,5,5,38.667,N
525290,WI,1,1,1,4,114.167,N
525292,WI,2,1,4,4,99.833,N
525299,WI,1,1,3,3,98,N
525304,WI,4,3,4,4,36.667,N
525305,WI,4,3,3,5,50,N
525306,WI,3,3,3,2,41.333,N
525307,WI,2,1,5,3,91.667,N
525309,WI,2,1,3,4,151,N
525313,WI,4,2,5,5,90.667,N
525314,WI,4,2,5,4,86.5,N
525315,WI,4,3,5,3,48.667,N
525316,WI,4,3,3,5,44.667,N
525317,WI,5,3,5,4,35.333,N
525318,WI,2,1,5,2,154,N
525319,WI,1,1,1,3,104.167,N
525321,WI,1,2,1,3,74,N
525324,WI,4,3,2,4,37.333,N
525325,WI,1,1,3,3,154.667,N
525326,WI,4,3,2,4,44,N
525327,WI,5,4,5,,16,N
525328,WI,3,3,4,2,34.667,N
525329,WI,5,4,5,3,30,N
525330,WI,1,1,1,4,236.333,N
525331,WI,5,4,5,4,23.333,N
525332,WI,3,3,2,2,33.333,N
525333,WI,1,1,3,3,179.5,N
525334,WI,2,1,3,4,132.333,N
525335,WI,5,4,5,2,20,N
525336,WI,3,4,4,1,26,N
525337,WI,4,3,5,3,44.667,N
525338,WI,1,1,4,3,151.5,N
525339,WI,5,4,4,5,28,N
525342,WI,2,2,4,2,51.333,N
525343,WI,3,2,5,3,56.167,N
525346,WI,2,2,3,3,66.667,N
525348,WI,3,2,4,5,68.333,N
525350,WI,4,3,5,3,33.333,N
525351,WI,2,1,5,3,114.333,N
525352,WI,5,4,5,3,20.667,N
525353,WI,5,4,5,3,28.667,N
525354,WI,1,1,2,3,123.667,N
525355,WI,5,5,4,4,6.667,N
525357,WI,3,3,2,2,49.333,N
525358,WI,4,3,5,2,35.333,N
525359,WI,4,3,4,4,34,N
525360,WI,3,3,2,3,35.333,N
525362,WI,4,3,3,4,38.667,N
525363,WI,5,5,2,3,8,N
525364,WI,1,1,1,3,192.333,N
525365,WI,5,4,5,4,23.333,N
525367,WI,1,1,1,4,135.167,N
525369,WI,4,4,4,4,16.667,N
525370,WI,3,3,4,3,41.667,N
525371,WI,2,2,4,3,68,N
525372,WI,4,4,4,4,16.667,N
525373,WI,5,4,5,4,26.667,N
525374,WI,3,2,2,4,66,N
525375,WI,4,2,5,4,70,N
525376,WI,5,4,5,5,18.667,N
525377,WI,5,5,5,5,2.667,N
525379,WI,5,4,3,5,19.333,N
525380,WI,5,4,5,3,20,N
525382,WI,4,2,5,4,69,N
525383,WI,4,3,3,4,36.333,N
525385,WI,2,1,4,4,115.833,N
525386,WI,2,1,4,5,259,N
525387,WI,5,4,2,5,20,N
525389,WI,2,2,4,3,72.333,N
525390,WI,2,1,3,5,179.333,N
525391,WI,2,1,4,4,109,N
525395,WI,4,2,5,4,59.333,N
525396,WI,4,4,4,4,16.667,N
525397,WI,1,1,2,3,114,N
525398,WI,3,3,2,3,37.333,N
525402,WI,2,2,4,3,52.667,N
525403,WI,3,2,3,5,70.667,N
525405,WI,1,1,4,3,95.667,N
525406,WI,3,2,2,4,71.167,N
525407,WI,4,3,2,4,45.333,N
525408,WI,2,2,2,2,88.5,N
525409,WI,2,2,4,2,78.667,N
525410,WI,4,4,3,4,30,N
525411,WI,5,5,5,4,13.333,N
525412,WI,4,4,2,2,22.667,N
525413,WI,2,1,2,4,112.167,N
525414,WI,4,4,2,4,24.667,N
525415,WI,1,1,2,3,308,N
525416,WI,4,3,4,5,38,N
525417,WI,2,1,3,4,241.833,N
525418,WI,4,3,4,5,44.667,N
525419,WI,5,5,5,4,7.333,N
525420,WI,2,2,3,3,78.333,N
525421,WI,5,5,4,4,6,N
525422,WI,2,1,5,3,108,N
525424,WI,2,2,3,3,76,N
525425,WI,4,2,5,4,60.833,N
525426,WI,3,2,3,4,60,N
525427,WI,1,1,3,2,100.667,N
525428,WI,4,4,3,3,32,N
525429,WI,2,2,3,2,56.667,N
525430,WI,3,2,2,4,64,N
525431,WI,3,3,4,2,35.333,N
525432,WI,1,1,4,3,546.5,N
525433,WI,5,5,5,5,12,N
525434,WI,4,4,4,3,23.333,N
525435,WI,4,4,3,3,30.667,N
525437,WI,4,2,5,4,54.333,N
525438,WI,1,1,3,3,105,N
525440,WI,5,4,5,3,30.667,N
525441,WI,3,3,3,3,50,N
525442,WI,2,2,3,2,81.333,N
525443,WI,2,2,2,3,49.333,N
525445,WI,4,3,4,4,34.667,N
525447,WI,5,3,5,4,36,N
525449,WI,5,4,5,4,21.333,N
525451,WI,4,4,2,4,22.667,N
525452,WI,2,2,2,3,50,N
525453,WI,5,3,5,4,34.667,N
525454,WI,5,4,5,3,30.667,N
525455,WI,2,1,4,4,97,N
525456,WI,4,3,5,2,33.333,N
525457,WI,4,4,4,3,16,N
525458,WI,4,3,2,4,31.333,N
525459,WI,3,2,2,4,78.667,N
525460,WI,3,2,2,4,59.333,N
525461,WI,1,1,3,3,195.833,N
525462,WI,4,4,3,4,22,N
525463,WI,4,2,5,4,84.167,N
525465,WI,4,4,4,4,17.333,N
525466,WI,4,2,5,5,69.333,N
525467,WI,3,2,4,4,56.667,N
525468,WI,5,3,5,4,33.333,N
525472,WI,5,4,5,3,16.667,N
525474,WI,4,4,2,4,20.667,N
